edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1936,13,42,30,57,26,51,62,46,58,64,73,61,62,65,55,60,38,61,51,17,31,41,47,24
1937,19,21,28,28,40,31,30,33,29,32,36,30,31,32,27,30,5,21,20,16,9,36,11,24
1938,4,21,28,28,32,31,24,33,29,32,36,30,31,32,27,30,39,30,30,39,26,36,19,4
1939,37,35,25,8,21,51,9,64,38,11,70,58,60,62,52,45,42,19,15,51,15,57,13,12
1940,10,8,7,7,10,11,13,11,12,13,15,9,8,12,15,15,11,10,10,8,8,10,7,7
1941,58,65,46,72,49,66,76,86,80,109,96,80,84,70,70,53,68,66,51,61,35,40,51,25
1942,11,9,12,9,8,11,12,14,13,21,15,21,24,20,20,18,14,10,12,10,9,10,7,8
1943,29,29,39,39,55,43,43,35,40,44,39,42,34,45,31,34,40,42,35,34,30,38,27,34
1944,2,6,14,6,24,11,19,4,11,11,12,9,12,20,16,18,6,4,6,3,13,3,7,3
1945,17,10,18,21,21,34,52,5,11,15,10,12,16,21,46,50,48,5,6,6,12,5,17,5
1946,29,7,3,9,11,33,32,3,23,33,38,4,33,3,28,31,41,32,3,41,27,38,9,6
1947,30,9,8,8,8,31,9,7,11,12,15,16,13,7,14,14,12,13,10,8,10,14,14,9
1948,31,27,27,14,43,34,50,9,68,18,38,28,33,28,92,98,37,68,12,47,51,25,31,24
1949,41,42,68,41,34,38,46,42,47,77,52,73,75,79,66,72,46,45,39,30,41,37,43,44
1950,15,15,12,15,13,7,15,17,25,16,24,26,21,28,23,25,17,16,16,13,18,9,15,16
1951,14,15,10,15,13,21,20,14,24,27,24,20,26,27,23,25,27,16,20,17,18,14,15,15
1952,56,52,32,24,50,77,75,82,71,78,37,75,77,80,45,28,68,47,60,35,51,55,30,18
1953,7,4,4,8,4,3,7,8,11,9,16,17,10,19,15,11,10,9,6,9,5,8,7,4
1954,15,10,10,5,9,17,8,8,6,16,10,9,9,3,9,14,7,7,5,8,17,12,4,10
1955,13,8,7,7,9,7,11,11,11,12,14,12,12,12,13,14,14,10,9,9,11,5,9,8
1956,37,82,38,43,69,65,68,77,75,95,109,97,78,79,79,72,89,58,73,55,82,60,27,70
1957,19,19,26,26,11,28,28,23,26,29,33,27,28,30,25,27,36,27,28,19,24,33,18,18
1958,68,41,70,70,49,37,76,62,60,65,91,75,77,81,67,62,57,36,58,98,47,68,59,60
1959,19,15,20,20,22,11,21,23,20,22,26,21,22,23,19,21,28,21,21,5,12,11,14,5
1960,3,11,10,10,6,9,24,18,23,25,16,24,24,25,21,23,15,13,15,16,12,4,18,19
1961,29,7,6,13,6,39,35,7,9,35,14,37,28,35,32,8,24,23,22,6,13,6,9,9
1962,6,18,41,41,29,45,35,48,42,46,53,44,45,47,39,43,57,43,44,57,38,53,27,28
1963,13,13,18,13,11,14,18,18,17,13,16,18,25,21,21,19,16,15,17,11,16,12,14,14
1964,27,54,22,73,65,65,45,86,43,52,94,60,49,84,70,77,102,62,79,51,45,93,46,36
1965,67,61,64,82,51,72,60,80,84,95,109,63,66,71,79,71,77,72,60,56,65,97,57,70
1966,12,13,11,12,11,11,12,20,15,13,12,16,17,17,14,16,15,10,12,11,12,11,12,11
1967,3,14,18,18,26,20,20,22,19,21,24,20,20,21,18,19,26,20,20,26,17,24,12,2
1968,6,5,11,9,12,7,7,28,8,27,9,4,10,27,11,13,11,7,7,15,6,10,6,4
1969,2,9,12,9,16,1,4,14,12,13,9,9,8,13,11,4,1,3,12,1,4,2,10,4
1970,15,3,24,16,41,7,16,34,25,9,25,26,23,23,28,30,21,22,23,19,3,8,5,7
1971,4,9,7,7,1,10,8,16,14,10,12,15,7,7,13,15,5,10,11,12,8,9,8,9
1972,94,62,47,34,50,63,46,68,80,83,96,103,106,111,93,102,94,103,64,30,89,56,81,62
1973,7,9,7,7,8,5,8,4,11,17,15,11,13,11,10,11,8,11,7,8,10,6,8,10
1974,13,12,17,18,21,30,16,25,27,23,20,29,18,17,19,21,19,22,14,14,14,34,3,3
1975,17,17,22,28,13,32,24,34,29,25,37,31,19,25,21,23,23,19,31,18,17,37,24,24
1976,20,31,41,33,58,46,45,40,42,46,28,31,31,39,28,20,28,28,28,57,38,28,28,19
1977,9,7,11,7,12,17,12,20,17,18,15,16,24,26,26,20,11,13,13,9,8,7,8,8
1978,24,23,19,25,25,34,33,36,31,34,39,32,33,35,29,32,31,32,33,34,22,26,19,17
1979,21,27,35,36,40,28,39,35,37,40,32,38,39,41,34,38,42,31,26,25,19,18,25,31
1980,15,14,13,17,17,16,13,17,18,20,17,19,19,20,12,18,17,19,15,18,12,13,21,16
1981,37,28,38,38,43,42,41,45,39,43,49,41,42,44,37,40,53,41,34,42,28,31,27,33
1982,16,16,14,13,13,9,18,24,21,19,20,22,18,23,21,18,22,14,22,13,16,19,19,17
1983,43,12,46,59,83,65,64,42,46,66,76,63,65,68,57,62,82,63,64,50,54,20,49,34
1984,9,2,24,24,34,26,20,28,24,27,31,25,26,27,23,25,33,25,26,33,22,31,9,2
1985,51,16,30,63,13,38,45,13,54,45,82,68,69,61,61,38,61,54,54,55,6,32,53,22
1986,27,72,31,78,108,54,105,114,99,109,125,104,106,111,93,102,102,53,84,40,72,70,28,28
1987,8,9,15,13,22,23,23,27,31,34,39,17,18,24,20,22,20,22,17,17,9,14,7,7
1988,6,4,6,6,5,5,7,7,6,7,8,7,7,7,6,6,3,6,7,7,4,8,4,3
1989,5,12,7,11,11,9,12,8,12,17,13,14,12,8,14,11,15,20,17,30,7,13,5,6
1990,2,2,9,5,3,6,19,21,18,19,10,19,19,6,17,18,11,2,2,7,2,8,15,8
1991,2,6,3,5,5,4,6,6,6,8,6,7,6,4,7,5,7,10,8,14,3,9,3,4
1992,27,20,23,11,5,4,14,32,28,31,35,29,6,32,26,24,22,3,7,11,15,10,23,4
1993,24,5,29,15,33,21,31,34,30,33,38,31,32,33,28,21,32,21,11,11,27,10,24,25
1994,34,31,33,31,44,45,44,42,54,59,56,39,58,50,50,38,51,29,28,57,48,35,44,24
1995,43,33,44,44,47,49,48,53,46,50,58,48,49,51,43,47,62,47,48,49,41,57,37,38
1996,39,37,28,34,49,55,37,41,35,56,49,53,54,57,48,52,48,42,54,42,46,51,34,42
1997,5,29,26,15,19,11,42,46,40,44,50,42,43,45,37,41,54,13,42,17,36,28,16,33
1998,23,18,24,23,33,26,25,28,24,16,30,25,26,27,23,25,33,25,14,16,22,11,16,14
1999,14,20,13,19,16,21,29,16,19,12,19,29,19,16,26,23,17,29,14,17,12,14,17,17
2000,49,60,80,35,32,55,68,71,66,69,80,86,69,69,77,70,93,66,55,56,45,58,56,43
2001,90,72,78,97,37,86,105,114,99,83,125,104,106,83,65,63,51,40,80,30,89,94,81,83
2002,9,8,7,7,10,11,12,11,12,13,15,9,8,12,15,15,11,10,10,8,8,10,6,7
2003,18,19,25,25,28,28,27,24,26,28,32,27,28,29,24,26,35,22,18,14,19,18,17,16
2004,21,16,8,20,19,18,15,23,20,22,20,21,22,23,19,21,19,21,21,29,19,14,18,18
2005,8,3,18,10,9,20,11,21,11,4,13,11,19,14,10,15,11,19,2,2,5,7,9,15
2006,29,27,36,14,26,16,27,30,26,31,33,39,40,42,35,22,23,31,26,13,33,18,20,21
2007,16,29,7,31,35,23,17,18,27,34,23,42,43,45,38,42,35,26,28,22,23,19,19,14
2008,18,17,3,18,11,8,10,18,19,25,29,13,20,15,22,24,18,19,13,18,17,7,14,15
2009,23,21,28,28,18,32,31,34,29,32,28,8,17,33,27,22,13,23,20,20,26,13,24,24
2010,11,7,9,10,8,11,12,14,13,17,15,21,24,20,20,18,14,10,12,10,9,10,7,12
2011,59,56,65,72,37,66,76,86,99,83,74,80,88,93,70,76,78,79,80,69,65,56,61,62
2012,13,8,7,7,10,7,12,11,12,13,15,13,13,13,14,15,15,10,10,9,12,10,9,9
2013,12,4,3,8,3,3,7,13,14,12,14,11,13,17,14,10,7,7,5,8,7,5,6,3
2014,9,10,5,5,17,18,8,19,11,12,10,9,9,3,10,14,7,8,5,7,3,3,8,10
2015,52,72,33,96,108,107,87,93,99,83,96,61,40,69,69,69,94,67,66,73,89,70,81,26
2016,13,8,7,3,9,3,16,9,14,8,36,11,12,3,27,30,3,30,7,8,12,10,6,3
2017,26,31,18,9,24,15,43,46,48,9,47,70,37,11,90,99,21,72,23,32,38,27,29,14
2018,24,29,39,39,35,43,31,46,40,44,51,42,43,45,38,41,28,42,34,36,29,30,27,25
2019,12,12,12,12,10,9,17,14,12,12,14,13,14,15,19,18,15,14,13,11,14,11,13,13
2020,54,61,44,46,62,63,68,97,60,102,109,63,93,66,106,87,98,72,73,53,65,63,43,47
2021,13,9,18,13,9,15,13,19,13,14,13,18,19,19,16,17,16,11,9,9,11,12,13,12
2022,40,38,24,39,33,45,51,58,56,56,85,70,72,56,63,69,53,54,54,21,28,36,34,34
2023,2,10,14,14,20,2,5,16,14,16,18,11,6,16,13,15,4,3,12,4,8,5,12,7
2024,11,18,16,11,10,26,32,35,31,16,13,32,21,34,29,31,11,32,26,13,14,12,18,25
2025,8,8,9,6,8,4,8,4,10,12,15,11,13,11,10,9,6,7,7,7,7,6,8,10
2026,70,60,78,72,82,69,64,114,99,90,125,104,106,89,93,76,86,86,62,44,75,94,61,62
2027,10,7,12,8,13,13,12,15,10,19,16,17,18,28,28,21,11,11,14,10,11,8,7,9
2028,65,45,51,32,77,53,82,76,99,90,125,104,106,111,93,102,94,103,64,49,37,49,54,43
2029,6,10,39,26,35,23,27,7,22,14,25,14,32,38,25,29,8,9,22,8,32,7,20,7
2030,4,4,25,42,14,47,46,30,13,20,13,15,30,39,41,45,59,4,37,5,19,4,29,4
2031,5,1,6,7,1,6,3,8,7,7,9,7,6,8,5,7,7,7,7,9,6,9,5,1
2032,17,21,28,15,13,16,24,28,29,32,37,30,31,33,27,30,40,24,20,12,21,14,15,18
2033,21,16,12,17,20,19,16,24,21,23,20,22,22,23,20,31,20,17,22,30,20,15,18,19
2034,48,60,63,61,81,66,82,86,66,69,96,104,83,83,78,76,94,66,55,52,52,50,34,30
2035,8,9,9,8,14,14,16,18,24,25,38,17,18,24,20,22,20,18,14,13,9,10,6,9
2036,90,72,78,77,61,107,105,114,99,109,125,104,106,111,93,102,135,103,105,117,89,42,81,83
2037,14,15,16,15,13,26,15,21,24,16,24,26,21,27,23,25,17,20,16,17,14,20,15,16
2038,23,11,42,4,7,7,12,37,43,14,19,26,22,48,30,28,42,45,45,58,39,21,35,36
2039,17,17,23,28,19,25,24,25,29,31,28,23,31,32,27,30,23,18,23,20,21,17,18,15
2040,27,5,28,4,40,31,30,33,29,32,30,30,31,26,27,30,18,30,23,39,26,6,8,19
2041,16,18,13,26,20,30,26,27,23,37,19,14,13,18,32,20,32,35,41,66,25,29,12,23
2042,20,11,24,10,34,27,26,29,25,27,32,26,27,28,23,26,22,26,17,27,23,3,17,21
2043,2,5,7,7,9,7,7,8,7,7,9,7,7,8,6,7,9,7,7,9,6,9,1,2
2044,3,1,4,4,2,0,2,4,4,3,5,3,3,4,3,4,3,4,4,5,3,5,3,1
2045,102,45,42,28,33,48,47,29,57,77,75,86,84,96,70,71,60,67,59,41,48,53,57,60
2046,24,25,27,33,11,37,36,39,34,37,43,35,36,38,32,35,38,29,30,13,17,22,21,28
2047,23,14,15,13,15,21,20,22,19,21,24,29,30,18,18,16,18,16,18,13,20,11,26,14
2048,25,26,35,35,32,20,38,29,36,18,45,37,12,29,34,25,37,27,24,23,5,45,29,8
2049,8,8,9,7,10,11,13,11,12,11,15,9,8,12,15,15,11,10,10,8,8,10,8,7
2050,70,72,30,48,80,37,105,114,99,109,125,104,69,69,70,63,68,66,64,60,58,77,67,29
2051,36,33,35,29,50,50,43,52,45,51,45,63,51,51,39,47,48,48,39,30,54,30,49,38
2052,11,22,15,20,17,18,16,18,21,13,15,24,21,17,28,21,19,25,12,11,13,15,15,19
2053,12,9,8,8,8,8,13,12,13,14,16,14,14,14,15,16,16,11,11,10,13,11,10,10
2054,29,64,35,37,41,35,67,75,84,95,107,90,50,79,79,71,48,58,41,45,58,74,57,48
2055,4,3,1,4,5,0,2,4,4,1,3,1,2,1,2,3,1,4,0,0,1,1,0,0
2056,39,20,81,76,32,11,45,34,97,82,55,70,68,33,68,100,67,43,77,29,63,34,66,13
2057,11,4,3,8,4,3,7,11,12,13,15,11,14,18,14,11,14,7,6,9,7,4,5,5
2058,18,14,10,27,29,30,17,32,28,19,21,13,18,13,14,12,8,13,8,9,25,12,14,12
2059,13,11,12,9,10,10,11,13,13,16,14,20,23,19,19,17,14,10,12,9,8,9,7,11
2060,22,23,30,20,8,34,33,27,31,34,39,32,33,35,29,32,23,32,27,35,28,39,25,26
2061,14,3,13,5,8,21,20,28,30,33,38,31,32,34,28,31,14,25,21,10,14,15,15,19
2062,10,11,10,11,7,8,7,13,14,15,13,14,11,11,9,14,13,11,14,13,9,10,10,7
2063,5,20,24,6,21,50,28,32,47,19,35,37,50,52,44,48,18,15,39,5,42,42,5,7
2064,17,17,9,21,18,20,23,19,22,25,29,31,19,25,22,25,23,19,24,16,17,21,20,18
2065,78,31,23,36,65,56,65,91,100,90,96,104,107,111,93,102,98,103,81,59,74,70,61,30
2066,8,9,7,8,8,6,8,9,15,17,15,13,13,11,14,9,8,11,10,7,10,6,10,10
2067,41,35,30,45,48,41,48,50,58,63,56,61,49,49,45,50,46,48,51,62,44,41,39,48
2068,42,41,29,52,35,30,28,39,43,44,39,28,41,51,46,62,53,34,41,37,50,40,44,45
2069,51,78,55,41,30,71,60,80,84,123,98,81,84,88,55,60,85,81,88,46,34,38,38,39
2070,12,9,4,8,9,8,10,12,13,14,16,13,14,15,15,14,9,9,9,11,7,8,9,7
2071,23,18,24,23,27,26,25,28,24,26,30,25,26,27,23,25,27,25,25,18,22,14,20,20
2072,56,58,78,30,22,41,84,92,80,87,100,83,49,89,75,82,52,53,35,9,34,37,20,33
2073,38,29,39,4,55,43,42,6,40,44,51,42,43,45,38,41,55,42,42,54,36,50,33,33
2074,27,21,28,28,40,31,30,33,29,19,36,30,31,32,27,30,39,30,19,19,26,13,20,12
2075,11,2,19,15,8,10,9,14,13,21,25,20,21,22,18,20,19,16,11,8,11,10,10,12
2076,19,21,27,25,21,24,20,25,27,42,37,28,32,30,25,39,36,32,40,38,25,27,19,19
2077,45,6,46,25,12,51,50,54,47,52,59,49,51,53,44,34,44,49,50,12,42,19,24,39
2078,44,33,36,28,63,50,49,53,46,39,58,48,49,52,43,47,35,48,37,36,41,43,38,21
2079,10,12,12,8,13,13,13,15,21,26,21,17,26,29,29,22,12,14,15,13,12,8,9,9
2080,26,20,27,6,38,30,24,32,28,30,35,29,30,31,26,28,38,29,29,9,20,28,19,4
2081,8,13,21,4,22,16,23,16,21,23,16,22,23,11,20,9,20,18,23,8,19,11,17,13
2082,16,15,8,12,17,18,22,31,22,30,34,22,23,17,25,23,23,22,24,22,19,14,16,17
2083,59,72,63,96,113,86,82,86,80,69,96,80,83,111,93,76,68,79,51,66,72,32,27,14
2084,9,8,9,8,17,13,15,17,23,31,36,16,17,22,19,20,19,17,13,12,8,10,5,6
2085,28,22,29,11,41,32,31,34,30,33,38,31,32,33,28,31,26,26,31,20,10,10,24,20
2086,3,1,7,3,10,5,7,8,7,8,9,7,8,8,7,7,10,7,3,1,5,5,3,6
2087,78,72,97,96,76,86,105,114,99,69,125,104,106,111,93,76,78,82,80,64,89,94,81,83
2088,10,8,9,7,10,11,13,11,12,11,15,16,8,15,15,13,14,10,10,8,8,10,7,7
2089,21,13,14,12,13,19,18,20,17,19,22,26,27,28,16,15,24,21,14,15,26,18,23,24
2090,6,4,1,1,8,6,6,7,6,6,7,6,6,7,6,6,8,6,6,8,5,7,5,5
2091,22,17,23,23,26,20,25,27,23,26,29,24,25,26,22,24,18,24,20,26,21,22,16,19
2092,13,10,14,3,19,15,15,16,14,15,18,15,15,16,13,9,8,15,10,6,10,8,9,4
2093,12,9,12,5,14,13,13,14,12,13,15,13,13,9,11,5,4,9,8,7,11,5,8,5
2094,12,8,8,8,6,9,10,12,11,11,12,17,20,17,17,15,12,8,10,8,9,8,6,10
2095,42,32,35,34,48,38,47,51,44,48,56,27,37,37,31,34,44,35,36,44,40,56,20,37
2096,31,28,25,32,27,42,41,45,39,43,50,41,42,44,37,40,39,41,20,12,29,28,20,22
2097,3,2,2,2,2,3,3,3,4,3,4,4,4,5,3,3,4,3,3,2,3,3,4,3
2098,50,38,41,5,36,57,55,60,52,57,66,55,56,59,49,54,71,54,55,71,47,23,43,44
2099,7,52,12,48,99,50,59,57,72,37,24,36,77,80,67,32,31,55,76,58,20,16,20,22
2100,4,4,4,8,3,3,7,9,12,12,14,11,9,13,14,8,9,7,6,8,6,4,5,4
2101,11,10,9,6,8,18,12,19,15,14,14,9,9,14,14,7,13,11,8,12,8,3,8,10
2102,63,72,21,77,84,107,105,114,99,83,96,103,88,111,37,47,65,67,83,105,89,21,81,52
2103,14,19,14,27,21,31,27,28,25,39,20,15,13,19,33,21,33,37,43,56,18,31,13,24
2104,5,16,18,9,18,2,28,31,27,29,34,28,28,30,25,27,17,9,23,36,24,5,5,4
2105,4,5,7,1,6,7,7,8,7,8,9,7,7,8,6,7,4,7,3,2,5,3,5,1
2106,15,15,21,6,29,20,23,25,21,23,27,22,23,24,20,22,23,22,14,12,19,15,17,18
2107,59,72,61,48,39,46,53,70,74,90,87,72,74,58,65,53,54,55,51,84,71,70,81,51
2108,9,9,6,6,10,10,13,12,13,14,16,14,14,14,15,14,13,11,8,8,9,6,10,8
2109,53,48,36,36,51,56,47,67,58,85,84,90,61,65,55,49,53,40,40,57,49,55,46,43
2110,15,21,14,20,17,18,22,18,20,13,15,31,20,17,28,21,28,21,15,23,12,14,18,18
2111,42,43,57,19,45,49,49,51,59,64,74,61,63,66,55,60,36,49,43,39,35,41,30,37
2112,7,4,7,7,10,8,7,8,7,8,9,7,8,8,7,7,6,6,7,6,5,5,6,5
2113,26,20,27,27,38,30,29,32,28,30,35,29,29,31,26,28,37,29,18,30,25,23,22,23
2114,6,1,8,1,11,5,8,9,8,9,10,8,8,9,7,8,11,6,5,7,7,3,6,6
2115,8,9,7,5,8,6,8,6,10,17,15,9,13,11,14,9,8,11,7,8,7,6,10,10
2116,58,60,50,48,61,82,82,68,83,109,125,104,106,89,93,76,78,86,81,62,60,94,51,35
2117,14,9,11,7,11,9,10,12,12,13,15,13,11,14,14,11,8,8,8,13,7,8,10,8
2118,40,36,39,22,26,36,51,46,40,43,84,33,22,42,35,43,53,41,44,53,28,35,45,22
2119,24,14,24,24,34,27,26,29,25,27,32,26,27,28,23,26,15,17,13,21,13,9,20,21
2120,18,14,19,19,27,21,21,22,20,21,25,20,21,22,18,20,11,20,21,27,18,16,16,16
2121,8,6,8,8,5,9,9,10,8,9,11,9,9,10,8,9,7,9,6,6,8,6,7,3
2122,32,33,23,26,47,38,48,36,46,50,58,48,49,51,43,47,62,38,37,38,41,43,31,38
2123,8,10,11,11,15,13,12,20,19,23,19,20,23,26,26,20,11,12,13,12,8,7,8,8
2124,94,72,78,57,77,86,82,93,99,108,125,104,106,111,93,102,135,103,105,69,45,70,67,37
2125,24,21,20,11,10,16,22,26,31,33,23,19,21,34,29,31,21,10,17,3,4,8,25,19
2126,27,21,23,3,20,18,30,33,29,31,36,30,31,32,27,30,39,30,19,7,26,10,20,24
2127,5,5,6,6,9,4,7,1,6,7,6,7,5,7,6,7,3,1,2,3,6,1,5,5
2128,5,25,18,23,33,38,9,40,35,19,44,37,19,39,33,14,8,12,23,30,21,3,11,22
2129,27,21,19,28,16,31,15,9,29,4,25,30,3,32,19,15,4,3,8,13,26,9,3,9
2130,20,17,18,18,15,31,30,25,29,24,28,30,24,32,27,30,20,24,19,20,17,24,18,19
2131,39,40,54,43,45,30,36,39,37,60,53,57,59,62,52,56,54,46,32,29,32,39,28,34
2132,17,18,12,17,14,20,12,26,22,20,22,16,19,17,15,19,21,19,24,14,15,16,16,9
2133,26,27,43,43,29,39,37,21,45,49,56,46,48,50,42,38,38,28,36,31,32,26,27,28
2134,6,5,7,6,4,8,8,8,7,8,9,8,8,8,7,7,8,8,4,1,7,5,5,6
2135,11,12,19,22,12,8,18,13,28,14,20,29,29,31,26,28,38,29,29,19,17,6,15,23
2136,4,6,36,20,24,33,22,43,22,8,21,39,40,29,20,32,16,39,39,4,10,5,23,31
2137,27,21,28,28,25,31,30,33,28,31,36,30,30,32,27,29,39,29,24,38,25,36,6,24
2138,5,5,8,1,4,7,8,2,4,3,7,6,3,4,4,3,2,3,3,8,6,4,3,7
2139,8,8,9,8,10,13,15,17,23,24,27,16,17,22,18,20,19,16,13,12,8,8,5,6
2140,47,72,63,61,65,82,87,114,99,108,96,103,106,92,93,70,75,69,64,76,57,49,67,50
2141,7,6,8,8,9,8,8,9,8,9,10,8,8,9,7,8,11,5,8,9,6,7,6,6
2142,2,8,21,2,29,6,8,24,21,23,27,22,23,5,20,18,14,22,22,18,16,4,2,18
2143,39,14,29,27,29,21,42,36,47,66,22,66,54,45,25,41,39,15,29,23,51,19,15,34
2144,9,8,14,7,8,11,12,11,12,18,15,16,8,15,15,12,14,10,10,8,8,10,6,7
2145,77,35,63,35,82,73,76,114,99,109,125,104,106,111,93,102,52,82,64,88,89,65,67,25
2146,34,26,28,35,39,38,31,41,36,39,45,37,38,40,33,37,49,37,30,48,32,21,29,30
2147,8,6,8,4,1,9,3,10,1,4,1,9,9,1,8,5,1,1,1,6,5,7,1,3
2148,2,1,3,6,9,3,1,7,6,7,6,2,2,7,6,7,6,7,7,1,6,5,5,5
2149,3,3,27,27,12,30,23,31,27,30,34,19,29,31,26,28,21,10,29,24,24,24,22,23
2150,67,43,56,52,24,25,49,66,71,36,40,29,38,18,66,33,18,7,62,38,64,17,57,40
2151,10,8,6,10,7,10,10,12,12,11,13,18,16,17,18,16,12,9,11,9,10,9,6,10
2152,33,34,29,36,41,40,36,33,47,39,41,49,50,33,35,39,37,39,30,32,34,33,30,29
2153,8,6,8,8,12,9,9,10,8,9,11,9,9,10,8,9,5,9,5,9,8,7,7,7
2154,13,12,16,16,11,17,17,19,16,18,20,17,17,18,15,17,22,17,11,17,15,11,13,8
2155,46,35,47,5,21,52,51,56,49,53,61,51,52,31,46,50,38,50,51,42,44,46,40,40
2156,8,36,20,75,79,83,46,71,77,45,37,34,65,86,72,25,29,27,61,64,31,29,13,27
2157,4,5,5,7,5,3,7,9,15,13,15,11,10,14,14,9,10,7,8,7,7,4,5,6
2158,15,8,9,4,4,3,13,3,20,22,14,9,9,11,10,7,13,11,8,10,10,13,8,10
2159,25,23,31,25,35,24,21,23,32,35,22,34,35,36,30,33,32,27,22,27,19,16,16,22
2160,10,7,7,7,6,10,7,9,9,8,9,7,5,10,9,8,10,8,11,8,7,7,8,5
2161,8,8,6,6,8,9,9,11,12,13,15,13,13,13,14,12,12,10,8,8,8,8,9,10
2162,86,57,75,78,58,86,73,59,81,110,118,72,102,85,85,103,69,81,84,112,63,45,62,101
2163,1,6,1,8,11,3,6,9,5,2,8,8,2,6,4,7,2,7,5,2,4,7,6,1
2164,15,3,14,29,10,20,19,34,29,32,21,31,31,19,28,30,28,24,31,25,13,26,19,24
2165,25,34,70,13,45,26,53,58,35,29,63,36,26,32,33,29,26,23,28,75,54,28,32,60
2166,51,47,23,52,53,54,50,56,49,54,63,68,54,73,61,50,52,52,57,51,34,30,19,54
2167,20,23,16,17,18,16,17,19,22,14,22,34,22,19,30,23,31,19,17,34,17,16,20,20
2168,53,42,39,64,81,30,105,114,99,109,74,104,83,111,70,85,73,82,105,38,42,53,35,33
2169,8,13,9,11,8,8,8,14,12,17,15,13,13,11,14,10,8,11,10,8,7,9,10,10
2170,40,31,33,27,43,30,29,26,42,46,53,44,45,47,40,43,30,28,34,27,28,28,26,17
2171,30,26,20,17,22,27,27,42,36,40,24,38,39,59,49,54,50,44,32,27,27,28,32,29
2172,47,27,20,7,35,12,15,23,38,10,48,41,39,56,47,13,49,37,28,39,12,35,5,13
2173,44,48,34,65,59,84,83,97,113,123,99,82,84,61,73,80,59,62,75,60,47,59,44,57
2174,13,8,10,9,8,8,9,11,11,12,14,12,10,13,13,14,7,8,8,12,6,7,9,7
2175,27,21,28,28,33,31,30,33,29,31,36,30,31,32,27,30,27,30,30,31,26,16,23,24
2176,6,14,11,6,7,6,14,6,13,9,12,10,10,9,13,5,13,6,6,7,10,9,5,5
2177,12,12,26,26,23,28,28,30,26,29,33,27,28,29,25,27,19,27,23,14,19,19,13,11
2178,8,10,13,10,15,10,9,13,13,15,12,14,14,15,13,14,13,11,9,11,8,7,7,9
2179,12,9,8,9,10,13,9,14,12,11,12,9,14,13,11,15,13,10,14,17,9,8,10,8
2180,6,4,6,6,8,6,6,7,6,6,7,6,6,7,6,6,8,6,6,8,5,7,5,5
2181,27,21,28,23,25,25,30,33,29,32,36,30,31,32,27,30,23,30,25,25,22,23,20,24
2182,8,17,6,19,10,6,25,6,11,14,32,44,45,8,30,7,22,15,13,6,12,6,30,18
2183,43,33,44,44,62,49,48,52,45,49,57,47,48,51,42,46,62,47,48,61,41,57,37,38
2184,4,20,22,27,16,30,30,32,28,31,35,29,30,31,26,29,26,29,29,20,20,24,8,13
2185,70,72,38,41,82,86,82,114,99,69,96,104,106,111,93,102,108,82,62,77,71,58,61,27
2186,12,12,10,12,11,9,13,22,26,26,21,22,26,29,29,22,15,14,14,11,7,8,9,11
2187,11,10,9,11,12,15,15,16,14,15,10,14,15,15,13,14,15,14,5,10,12,17,9,12
2188,17,2,8,20,23,15,21,22,21,21,24,21,11,20,7,2,28,21,6,8,13,14,14,3
2189,22,17,23,23,19,25,25,27,23,26,30,24,25,26,22,24,32,24,20,13,21,17,16,19
2190,50,38,39,18,23,57,20,61,44,51,51,42,57,59,23,54,52,55,56,23,10,40,43,44
2191,59,72,66,80,109,86,82,86,83,90,96,104,83,111,93,64,68,63,53,48,41,53,50,62
2192,9,8,7,7,10,13,15,24,23,31,27,16,16,22,18,20,19,16,13,10,10,8,5,4
2193,10,4,2,13,6,10,11,12,11,16,12,18,18,19,16,18,11,12,12,12,10,8,7,9
2194,22,13,15,17,14,23,17,25,22,20,21,16,18,24,20,19,24,18,25,24,16,15,19,12
2195,47,43,47,58,52,65,49,69,60,65,75,62,64,67,56,51,38,39,43,54,45,47,49,37
2196,5,0,0,5,4,4,3,1,4,6,6,5,5,6,5,5,7,5,5,5,1,1,1,1
2197,5,25,3,23,15,25,37,40,35,38,44,14,38,19,33,36,33,36,37,25,32,31,6,9
2198,34,35,47,47,34,35,51,56,48,53,61,50,52,54,45,50,42,50,42,35,44,34,39,20
2199,78,72,78,96,109,107,105,114,99,108,125,103,106,111,93,102,129,103,105,101,89,94,81,83
2200,10,7,9,9,12,17,15,25,22,24,20,16,22,20,15,18,14,13,12,10,8,11,7,7
2201,30,15,35,26,67,70,68,75,48,71,82,68,69,73,61,52,66,67,20,22,18,35,50,17
2202,5,4,5,5,5,6,6,6,5,6,7,5,6,6,5,5,7,5,6,7,5,5,4,3
2203,59,60,53,53,51,57,57,59,83,70,62,49,58,70,78,64,53,55,54,47,60,47,56,57
2204,13,12,12,9,12,10,11,19,18,17,14,20,18,19,19,17,13,14,14,13,15,13,9,9
2205,5,5,5,9,6,4,9,8,10,13,10,11,10,13,14,9,10,7,7,7,5,6,3,6
2206,24,10,7,4,4,3,14,3,16,24,11,10,10,12,11,8,14,12,9,11,20,27,9,7
2207,30,72,41,42,16,107,105,91,99,83,51,79,54,66,70,81,56,45,83,103,47,31,81,79
2208,15,9,16,16,22,7,17,19,16,18,20,17,17,18,15,9,14,14,14,22,15,20,13,13
