id,lng,lat
0,-74.017945999999994910,40.706990999999995040
33,-74.014543000000003303,40.717103999999999075
49,-74.013772000000003004,40.701239000000001056
93,-74.011591000000009899,40.739924000000002025
112,-74.011048000000002389,40.725161999999997420
156,-74.009988000000006991,40.709806000000000381
236,-74.008477999999996655,40.750326000000001159
301,-74.007522999999991953,40.732852000000001169
372,-74.006245999999990204,40.717083000000002357
453,-74.004770999999990977,40.756869000000001790
493,-74.003865000000004670,40.739418000000000575
529,-74.003107999999997446,40.707671000000004824
548,-74.002618999999995708,40.724879999999998859
633,-74.000906000000000518,40.752183000000002266
699,-73.999320999999994797,40.715918000000002053
704,-73.999188000000003740,40.734134000000004505
735,-73.998513000000002648,40.764212999999998033
819,-73.996647999999993317,40.747822999999996796
853,-73.995881999999994605,40.724403000000002351
908,-73.994717000000008511,40.771394000000000801
940,-73.994138000000006627,40.710557000000001437
987,-73.993119999999990455,40.736691000000000429
990,-73.993068999999991320,40.757826000000001443
1056,-73.991648999999995340,40.722402000000002431
1113,-73.990482999999997560,40.771582000000002211
1135,-73.990067000000010466,40.746659000000001072
1223,-73.988483999999999696,40.712769000000001540
1242,-73.988150000000004525,40.731964000000004944
1248,-73.987926999999999111,40.759790999999999883
1293,-73.987072999999995204,40.780035999999995511
1349,-73.985949000000005071,40.746535999999998978
1419,-73.984677000000004909,40.721730999999998346
1462,-73.983850000000003888,40.770478000000004215
1508,-73.983067000000005464,40.787686999999998250
1525,-73.982694999999992547,40.735430999999998392
1596,-73.981821999999993977,40.752196999999995342
1611,-73.981637000000006310,40.710735999999997148
1697,-73.980035999999998353,40.765520999999999674
1733,-73.979286000000001877,40.723506999999997902
1735,-73.979279000000005340,40.781835999999998421
1766,-73.978616000000002373,40.741025999999997964
1854,-73.976895999999996434,40.795830000000002258
1860,-73.976784999999992465,40.754269000000000744
1914,-73.975731999999993604,40.716174000000002309
1919,-73.975643000000005145,40.774353000000004954
1971,-73.974879999999998859,40.734204999999995778
2062,-73.973143000000007419,40.790241999999999223
2076,-73.972851000000005683,40.761614999999999043
2110,-73.972121999999998820,40.745684999999994602
2174,-73.970545000000001323,40.801590000000004466
2226,-73.969385000000002606,40.782594000000003120
2251,-73.968745999999995888,40.764103999999996120
2286,-73.968002999999995950,40.748286000000000229
2322,-73.967190999999999690,40.810549999999999216
2377,-73.965664000000003853,40.790359999999999729
2379,-73.965609999999998081,40.774407000000003620
2402,-73.964798999999999296,40.759985000000000355
2452,-73.963374000000001729,40.803623999999999228
2512,-73.961790000000007694,40.818024999999998670
2528,-73.961375000000003865,40.780222999999999445
2552,-73.960723999999999023,40.756496000000005608
2608,-73.959536999999997420,40.798718999999998402
2654,-73.958363000000005627,40.768802000000000874
2678,-73.957870999999997252,40.822417000000001508
2711,-73.957168000000010011,40.785983000000001653
2741,-73.956344000000001415,40.808174000000001058
2815,-73.954559000000003266,40.774015000000005671
2845,-73.953812999999996691,40.822080999999997175
2865,-73.953243999999997982,40.790188999999998032
2951,-73.951664000000008059,40.809490000000003818
2977,-73.950991000000001918,40.766564000000002466
3009,-73.950330000000008113,40.832483000000003415
3048,-73.949426000000002546,40.796596999999998445
3050,-73.949421000000000959,40.781058999999999060
3111,-73.948008999999998991,40.817115999999998621
3201,-73.946116000000003510,40.772090999999996086
3209,-73.945960999999996943,40.832828000000006341
3220,-73.945693000000005668,40.804515000000002090
3238,-73.945306000000002200,40.848170000000003199
3247,-73.945230000000009341,40.786809000000005199
3330,-73.943778000000008888,40.820293999999996970
3412,-73.942107999999990398,40.837759000000005472
3428,-73.941869999999994434,40.795414000000000954
3502,-73.940364000000002420,40.854061000000001513
3518,-73.940068000000010784,40.812901000000003648
3602,-73.938692000000003191,40.827251000000003955
3648,-73.937830000000005271,40.788685999999998444
3666,-73.937494000000000938,40.841678999999999178
3710,-73.936470999999997389,40.805669999999999220
3752,-73.935602000000002931,40.857109000000001231
3801,-73.934584999999998445,40.819734999999994329
3834,-73.933646999999993454,40.794375999999999749
3838,-73.933494999999993524,40.838233000000002448
3882,-73.931838999999996531,40.863869000000001108
3928,-73.930456000000006611,40.848692999999997255
3932,-73.930083999999993694,40.801959000000003641
3973,-73.927766000000005420,40.862926000000001636
4004,-73.923622999999992089,40.867817999999999756
4026,-73.919845999999992614,40.859898000000001161
4057,-73.917175999999997771,40.872498999999997693
4082,-73.912846999999999298,40.869444000000001438
