id,lng,lat
1069,-73.991327,40.719403
1070,-73.991309,40.716023
1071,-73.991281,40.732446
1072,-73.991264,40.727723
1073,-73.991259,40.719533
1074,-73.991254,40.723726
1075,-73.991228,40.760353
1076,-73.991206,40.735877
1077,-73.991177,40.75533
1078,-73.991176,40.717343
1079,-73.991133,40.714669
1080,-73.991114,40.733214
1081,-73.99111,40.750319
1082,-73.991065,40.730043
1083,-73.991064,40.728687
1084,-73.991035,40.724028
1085,-73.991019,40.723655
1086,-73.99101,40.728065
1087,-73.990974,40.718348
1088,-73.990968,40.745421
1089,-73.990945,40.733978
1090,-73.990945,40.739673
1091,-73.990938,40.770952
1092,-73.990914,40.722181
1093,-73.990889,40.765916
1094,-73.990865,40.773445
1095,-73.99082,40.724275
1096,-73.990795,40.728355
1097,-73.990765,40.760988
1098,-73.990754,40.734839
1099,-73.990743,40.7298
1100,-73.990738,40.736526
1101,-73.990726,40.755951
1102,-73.990721,40.729898
1103,-73.990716,40.718269
1104,-73.990703,40.717201
1105,-73.990646,40.730615
1106,-73.990629,40.720766
1107,-73.990619,40.750997
1108,-73.990558,40.715795
1109,-73.990555,40.719176
1110,-73.990544,40.730571
1111,-73.990527,40.740256
1112,-73.990518,40.746038
1113,-73.990489,40.719304
1114,-73.990483,40.771582
1115,-73.990444,40.730952
1116,-73.99043,40.76655
1117,-73.99039,40.731289
1118,-73.990366,40.728932
1119,-73.990366,40.72975
1120,-73.990344,40.724929
1121,-73.990323,40.7371
1122,-73.990315,40.761606
1123,-73.990314,40.719091
1124,-73.990276,40.756567
1125,-73.990273,40.723429
1126,-73.990266,40.714417
1127,-73.990254,40.719221
1128,-73.990233,40.718124
1129,-73.990232,40.728117
1130,-73.990212,40.731996
1131,-73.990201,40.714052
1132,-73.990134,40.751659
1133,-73.990125,40.713382
1134,-73.990123,40.737796
1135,-73.99007,40.74088
1136,-73.990067,40.746659
1137,-73.990041,40.721921
1138,-73.990027,40.732756
1139,-73.990013,40.772228
1140,-73.989986,40.767158
1141,-73.989971,40.712646
1142,-73.989952,40.738488
1143,-73.989951,40.716972
1144,-73.989938,40.711211
1145,-73.989938,40.734473
1146,-73.989916,40.735349
1147,-73.989902,40.729558
1148,-73.98987,40.725582
1149,-73.989868,40.733528
1150,-73.989858,40.762233
1151,-73.989857,40.720533
1152,-73.989814,40.718937
1153,-73.989805,40.728696
1154,-73.989791,40.757234
1155,-73.98979,40.710093
1156,-73.989776,40.773791
1157,-73.989765,40.739177
1158,-73.989754,40.715553
1159,-73.989739,40.719072
1160,-73.989734,40.711243
1161,-73.989694,40.75228
1162,-73.989664,40.729884
1163,-73.989642,40.776216
1164,-73.98962,40.720462
1165,-73.989617,40.747277
1166,-73.98958,40.741571
1167,-73.989577,40.739838
1168,-73.989549,40.772866
1169,-73.989513,40.767805
1170,-73.989483,40.730133
1171,-73.989473,40.717893
1172,-73.989455,40.735987
1173,-73.989429,40.726188
1174,-73.989402,40.762859
1175,-73.989398,40.723163
1176,-73.989373,40.740591
1177,-73.989337,40.714133
1178,-73.989307,40.741954
1179,-73.989297,40.757907
1180,-73.989245,40.776045
1181,-73.989243,40.752895
1182,-73.98923,40.721677
1183,-73.989223,40.776882
1184,-73.989212,40.775185
1185,-73.989166,40.747895
1186,-73.989155,40.716708
1187,-73.989135,40.743018
1188,-73.989127,40.741389
1189,-73.989114,40.720308
1190,-73.989092,40.773493
1191,-73.989068,40.768417
1192,-73.989056,40.718708
1193,-73.989053,40.730724
1194,-73.989045,40.736546
1195,-73.989039,40.721613
1196,-73.98903,40.742262
1197,-73.989011,40.743796
1198,-73.988993,40.718844
1199,-73.988984,40.726792
1200,-73.988946,40.763486
1201,-73.988913,40.729906
1202,-73.988869,40.744533
1203,-73.988853,40.777573
1204,-73.988842,40.758533
1205,-73.988787,40.753517
1206,-73.988779,40.733966
1207,-73.988729,40.745286
1208,-73.988708,40.748504
1209,-73.988703,40.714185
1210,-73.988671,40.71765
1211,-73.988654,40.779304
1212,-73.988649,40.722936
1213,-73.988644,40.742814
1214,-73.988636,40.77412
1215,-73.988626,40.73131
1216,-73.9886,40.713511
1217,-73.988592,40.746036
1218,-73.988578,40.737147
1219,-73.988559,40.769115
1220,-73.988547,40.778243
1221,-73.988539,40.727402
1222,-73.988523,40.721462
1223,-73.988489,40.764112
1224,-73.988484,40.712769
1225,-73.988452,40.746789
1226,-73.988451,40.723277
1227,-73.988445,40.777414
1228,-73.988397,40.776517
1229,-73.988391,40.759164
1230,-73.988367,40.716446
1231,-73.988354,40.720077
1232,-73.988335,40.75413
1233,-73.988305,40.747535
1234,-73.988286,40.734659
1235,-73.988285,40.778917
1236,-73.988258,40.749116
1237,-73.98825,40.718461
1238,-73.988194,40.743451
1239,-73.988182,40.748283
1240,-73.988181,40.774746
1241,-73.988177,40.71859
1242,-73.988159,40.737732
1243,-73.98815,40.731964
1244,-73.988119,40.727986
1245,-73.98808,40.769768
1246,-73.988045,40.764722
1247,-73.987968,40.740899
1248,-73.987968,40.723942
1249,-73.987927,40.759791
1250,-73.987925,40.7796
1251,-73.987892,40.75475
1252,-73.987879,40.717409
1253,-73.987864,40.722698
1254,-73.987817,40.735292
1255,-73.987779,40.750661
1256,-73.987769,40.721234
1257,-73.987765,40.749792
1258,-73.987748,40.777902
1259,-73.987746,40.744066
1260,-73.987726,40.738317
1261,-73.987722,40.775377
1262,-73.987683,40.732604
1263,-73.987672,40.728595
1264,-73.987644,40.751419
1265,-73.987636,40.770371
1266,-73.987584,40.765354
1267,-73.987557,40.718034
1268,-73.987542,40.719833
1269,-73.987535,40.716197
1270,-73.987533,40.780233
1271,-73.987529,40.741528
1272,-73.987502,40.724584
1273,-73.987491,40.752159
1274,-73.987475,40.760405
1275,-73.987461,40.718221
1276,-73.987453,40.778572
1277,-73.987447,40.755373
1278,-73.987388,40.718356
1279,-73.987387,40.735879
1280,-73.987359,40.730007
1281,-73.987312,40.738905
1282,-73.98731,40.752893
1283,-73.987298,40.744682
1284,-73.987294,40.750451
1285,-73.987274,40.775993
1286,-73.987239,40.729192
1287,-73.987187,40.770986
1288,-73.987182,40.733293
1289,-73.987165,40.779244
1290,-73.987165,40.714312
1291,-73.987138,40.765966
1292,-73.987132,40.722476
1293,-73.987089,40.753607
1294,-73.987073,40.780036
1295,-73.987062,40.713638
1296,-73.987056,40.742142
1297,-73.987053,40.725203
1298,-73.98704,40.717157
1299,-73.987015,40.761038
1300,-73.986971,40.717857
1301,-73.986961,40.736465
1302,-73.98695,40.720983
1303,-73.986949,40.756036
1304,-73.986926,40.712903
1305,-73.986892,40.779961
1306,-73.986865,40.754318
1307,-73.986849,40.739522
1308,-73.986846,40.745301
1309,-73.986835,40.737941
1310,-73.986824,40.751088
1311,-73.986812,40.729779
1312,-73.986793,40.780713
1313,-73.986752,40.719593
1314,-73.986742,40.711536
1315,-73.986721,40.715952
1316,-73.98672,40.771626
1317,-73.986718,40.717781
1318,-73.986682,40.733979
1319,-73.986669,40.76661
1320,-73.98666,40.71788
1321,-73.986639,40.755035
1322,-73.986623,40.725796
1323,-73.98662,40.710464
1324,-73.986597,40.742772
1325,-73.986586,40.781793
1326,-73.986561,40.76166
1327,-73.986554,40.718098
1328,-73.986541,40.780631
1329,-73.986535,40.73705
1330,-73.986458,40.75671
1331,-73.986443,40.773178
1332,-73.986399,40.7517
1333,-73.986398,40.755804
1334,-73.986393,40.745921
1335,-73.986391,40.730361
1336,-73.986349,40.74021
1337,-73.986295,40.722222
1338,-73.98626,40.772256
1339,-73.986221,40.767224
1340,-73.986216,40.734619
1341,-73.986209,40.717693
1342,-73.9862,40.716899
1343,-73.986192,40.738419
1344,-73.986176,40.726409
1345,-73.986158,40.720745
1346,-73.986147,40.743389
1347,-73.98612,40.73764
1348,-73.986104,40.76229
1349,-73.986014,40.757339
1350,-73.985949,40.746536
1351,-73.985947,40.752317
1352,-73.985911,40.719339
1353,-73.985909,40.731019
1354,-73.985889,40.717506
1355,-73.985887,40.771324
1356,-73.985879,40.740853
1357,-73.985788,40.735206
1358,-73.985782,40.780315
1359,-73.985753,40.726988
1360,-73.985752,40.723009
1361,-73.985726,40.717839
1362,-73.985716,40.767918
1363,-73.985696,40.744008
1364,-73.985675,40.738219
1365,-73.985647,40.762915
1366,-73.985551,40.757968
1367,-73.985516,40.721986
1368,-73.985492,40.747168
1369,-73.985488,40.752935
1370,-73.985487,40.781
1371,-73.985474,40.778467
1372,-73.985444,40.731658
1373,-73.985428,40.741471
1374,-73.985419,40.783678
1375,-73.985387,40.737332
1376,-73.985362,40.735791
1377,-73.98536,40.77349
1378,-73.985344,40.714462
1379,-73.985319,40.720489
1380,-73.985307,40.727599
1381,-73.985286,40.723649
1382,-73.985281,40.783606
1383,-73.985243,40.744627
1384,-73.985242,40.733372
1385,-73.985232,40.73884
1386,-73.985231,40.768583
1387,-73.985213,40.713771
1388,-73.985203,40.763529
1389,-73.985174,40.781817
1390,-73.985143,40.713596
1391,-73.985096,40.710639
1392,-73.985095,40.713775
1393,-73.985085,40.758589
1394,-73.985074,40.719083
1395,-73.985072,40.759391
1396,-73.985058,40.713078
1397,-73.985046,40.747773
1398,-73.985043,40.753554
1399,-73.984998,40.779121
1400,-73.984977,40.742089
1401,-73.984971,40.737931
1402,-73.984941,40.732347
1403,-73.984935,40.736377
1404,-73.984891,40.774132
1405,-73.984875,40.728194
1406,-73.984855,40.711713
1407,-73.984837,40.724269
1408,-73.984836,40.717672
1409,-73.984808,40.760104
1410,-73.984794,40.745244
1411,-73.984785,40.711229
1412,-73.984778,40.782483
1413,-73.984773,40.734012
1414,-73.984769,40.769218
1415,-73.984742,40.76416
1416,-73.984741,40.785727
1417,-73.984736,40.739523
1418,-73.984706,40.714512
1419,-73.984701,40.710684
1420,-73.984677,40.721731
1421,-73.984655,40.71042
1422,-73.984638,40.759207
1423,-73.984596,40.754177
1424,-73.98456,40.748439
1425,-73.984559,40.785935
1426,-73.984536,40.716394
1427,-73.984529,40.742708
1428,-73.984514,40.779786
1429,-73.984509,40.736962
1430,-73.984477,40.720235
1431,-73.984464,40.760773
1432,-73.984448,40.728781
1433,-73.984441,40.733033
1434,-73.984433,40.783142
1435,-73.98443,40.774763
1436,-73.984403,40.724863
1437,-73.984347,40.734598
1438,-73.984344,40.745861
1439,-73.984322,40.769832
1440,-73.984294,40.764777
1441,-73.984262,40.785642
1442,-73.984261,40.740172
1443,-73.984258,40.716934
1444,-73.984258,40.71521
1445,-73.984232,40.718828
1446,-73.984174,40.759841
1447,-73.984118,40.754842
1448,-73.984087,40.785298
1449,-73.984086,40.737543
1450,-73.984078,40.743326
1451,-73.984076,40.749102
1452,-73.984056,40.780415
1453,-73.98405,40.761424
1454,-73.984009,40.729381
1455,-73.983995,40.717414
1456,-73.983979,40.775381
1457,-73.983958,40.725473
1458,-73.983914,40.711304
1459,-73.983901,40.783775
1460,-73.983893,40.746494
1461,-73.983882,40.713201
1462,-73.983852,40.719538
1463,-73.98385,40.770478
1464,-73.98384,40.710775
1465,-73.983825,40.765414
1466,-73.983824,40.721472
1467,-73.983812,40.74079
1468,-73.98373,40.760457
1469,-73.983711,40.785842
1470,-73.983689,40.785408
1471,-73.983646,40.732699
1472,-73.983642,40.719978
1473,-73.983633,40.738165
1474,-73.983628,40.762065
1475,-73.983627,40.743945
1476,-73.983624,40.755516
1477,-73.983623,40.716115
1478,-73.983621,40.749724
1479,-73.983615,40.711326
1480,-73.983549,40.734261
1481,-73.983543,40.730021
1482,-73.983537,40.781128
1483,-73.983535,40.726053
1484,-73.983519,40.776012
1485,-73.983444,40.722019
1486,-73.983443,40.747098
1487,-73.983397,40.7711
1488,-73.983395,40.718571
1489,-73.983377,40.766032
1490,-73.983362,40.741408
1491,-73.983344,40.71666
1492,-73.983338,40.714933
1493,-73.983319,40.711342
1494,-73.983297,40.784353
1495,-73.983263,40.761094
1496,-73.983255,40.710816
1497,-73.983222,40.762697
1498,-73.983203,40.750304
1499,-73.983177,40.744562
1500,-73.983176,40.73334
1501,-73.983168,40.75614
1502,-73.983139,40.738842
1503,-73.983122,40.734846
1504,-73.98312,40.714618
1505,-73.983104,40.717181
1506,-73.98309,40.726666
1507,-73.983077,40.730659
1508,-73.983072,40.781768
1509,-73.983067,40.787687
1510,-73.983063,40.776637
1511,-73.983003,40.721223
1512,-73.983,40.714835
1513,-73.982964,40.722671
1514,-73.982957,40.747765
1515,-73.982942,40.771724
1516,-73.982912,40.742026
1517,-73.982877,40.766715
1518,-73.982826,40.763355
1519,-73.982807,40.761719
1520,-73.982803,40.719723
1521,-73.982788,40.785027
1522,-73.982753,40.733923
1523,-73.982727,40.745181
1524,-73.982724,40.750959
1525,-73.982712,40.756771
1526,-73.982695,40.735431
1527,-73.982665,40.739497
1528,-73.982659,40.78824
1529,-73.982657,40.727261
1530,-73.98264,40.784949
1531,-73.982623,40.782385
1532,-73.982588,40.77728
1533,-73.982585,40.716433
1534,-73.982527,40.73136
1535,-73.982524,40.723278
1536,-73.98248,40.764018
1537,-73.982477,40.71829
1538,-73.982473,40.748432
1539,-73.982462,40.742645
1540,-73.982453,40.714699
1541,-73.982381,40.767398
1542,-73.982357,40.762334
1543,-73.982347,40.710877
1544,-73.982324,40.773922
1545,-73.982313,40.77224
1546,-73.982312,40.774735
1547,-73.982305,40.773099
1548,-73.982295,40.772633
1549,-73.982289,40.716976
1550,-73.982282,40.775545
1551,-73.982275,40.74581
1552,-73.982275,40.751577
1553,-73.982273,40.771446
1554,-73.982267,40.73602
1555,-73.982261,40.770626
1556,-73.982256,40.757387
1557,-73.982251,40.769799
1558,-73.98225,40.77635
1559,-73.982235,40.777152
1560,-73.982228,40.727846
1561,-73.982219,40.777795
1562,-73.982215,40.764737
1563,-73.982211,40.740115
1564,-73.982208,40.77797
1565,-73.982207,40.768946
1566,-73.98217,40.768445
1567,-73.982167,40.72097
1568,-73.982163,40.767666
1569,-73.982149,40.783037
1570,-73.982122,40.773832
1571,-73.982118,40.777932
1572,-73.98209,40.774643
1573,-73.982086,40.773008
1574,-73.982084,40.772202
1575,-73.982083,40.723882
1576,-73.982072,40.77877
1577,-73.98206,40.775442
1578,-73.982047,40.771356
1579,-73.982034,40.770504
1580,-73.982024,40.74905
1581,-73.982022,40.732012
1582,-73.982021,40.776264
1583,-73.982009,40.743265
1584,-73.982004,40.785591
1585,-73.981998,40.777051
1586,-73.981997,40.769674
1587,-73.981994,40.765452
1588,-73.981979,40.777872
1589,-73.981973,40.778128
1590,-73.981949,40.768487
1591,-73.98193,40.719459
1592,-73.981926,40.746468
1593,-73.981898,40.762965
1594,-73.98187,40.779579
1595,-73.981849,40.736594
1596,-73.981848,40.766287
1597,-73.981822,40.752197
1598,-73.981794,40.758021
1599,-73.98179,40.728446
1600,-73.981762,40.740733
1601,-73.981742,40.746393
1602,-73.981724,40.716184
1603,-73.98171,40.767119
1604,-73.981687,40.783671
1605,-73.981668,40.779494
1606,-73.98165,40.714461
1607,-73.981648,40.778591
1608,-73.981638,40.767651
1609,-73.981637,40.780312
1610,-73.981637,40.768454
1611,-73.981637,40.724494
1612,-73.981637,40.710736
1613,-73.9816,40.749641
1614,-73.981583,40.732641
1615,-73.981572,40.773602
1616,-73.98156,40.743882
1617,-73.981474,40.714413
1618,-73.981452,40.714202
1619,-73.981448,40.786184
1620,-73.981444,40.780241
1621,-73.981442,40.74714
1622,-73.981441,40.763584
1623,-73.981438,40.716718
1624,-73.981437,40.723634
1625,-73.981426,40.781058
1626,-73.981392,40.737222
1627,-73.981372,40.752814
1628,-73.98137,40.76784
1629,-73.981341,40.758645
1630,-73.981325,40.729086
1631,-73.981312,40.741351
1632,-73.981308,40.720709
1633,-73.981229,40.786917
1634,-73.981226,40.780978
1635,-73.981222,40.747054
1636,-73.981211,40.725073
1637,-73.981197,40.784345
1638,-73.981185,40.781791
1639,-73.981152,40.779263
1640,-73.981143,40.787694
1641,-73.981127,40.733242
1642,-73.981123,40.750282
1643,-73.981117,40.774227
1644,-73.981109,40.744498
1645,-73.981081,40.721023
1646,-73.981062,40.788506
1647,-73.981029,40.769275
1648,-73.980984,40.764219
1649,-73.980982,40.781719
1650,-73.980974,40.747788
1651,-73.980924,40.782512
1652,-73.980923,40.714264
1653,-73.980902,40.73789
1654,-73.980888,40.753481
1655,-73.980886,40.75927
1656,-73.980879,40.715927
1657,-73.980859,40.74197
1658,-73.980858,40.729725
1659,-73.980853,40.713555
1660,-73.980853,40.789254
1661,-73.980768,40.725685
1662,-73.980742,40.747702
1663,-73.98073,40.782439
1664,-73.980713,40.712208
1665,-73.980711,40.733813
1666,-73.980692,40.785038
1667,-73.980675,40.779923
1668,-73.980675,40.750903
1669,-73.980659,40.774854
1670,-73.980655,40.745131
1671,-73.98062,40.711534
1672,-73.980608,40.721678
1673,-73.980588,40.783193
1674,-73.980577,40.716455
1675,-73.980564,40.769905
1676,-73.980551,40.710935
1677,-73.980536,40.748398
1678,-73.980531,40.764839
1679,-73.980426,40.759899
1680,-73.980418,40.73855
1681,-73.98041,40.742587
1682,-73.980395,40.754155
1683,-73.980395,40.78312
1684,-73.980357,40.789941
1685,-73.980338,40.730448
1686,-73.980333,40.726281
1687,-73.980292,40.74831
1688,-73.980275,40.73441
1689,-73.980231,40.785672
1690,-73.980221,40.751521
1691,-73.98021,40.780561
1692,-73.980209,40.745734
1693,-73.980203,40.77548
1694,-73.98017,40.722284
1695,-73.980112,40.770529
1696,-73.980105,40.783872
1697,-73.98009,40.749016
1698,-73.980036,40.765521
1699,-73.979992,40.71754
1700,-73.979972,40.760525
1701,-73.979967,40.739168
1702,-73.979962,40.713973
1703,-73.979959,40.743205
1704,-73.979937,40.754783
1705,-73.979922,40.783799
1706,-73.979906,40.726866
1707,-73.979864,40.734975
1708,-73.979862,40.790614
1709,-73.979844,40.748915
1710,-73.97977,40.752139
1711,-73.979769,40.786307
1712,-73.979757,40.776091
1713,-73.979755,40.781185
1714,-73.979731,40.722892
1715,-73.979724,40.746402
1716,-73.979652,40.771156
1717,-73.979629,40.749656
1718,-73.979591,40.784558
1719,-73.979568,40.718758
1720,-73.979532,40.766213
1721,-73.979518,40.739784
1722,-73.979517,40.761142
1723,-73.979508,40.743825
1724,-73.979483,40.755405
1725,-73.979469,40.727468
1726,-73.979417,40.735566
1727,-73.979408,40.78449
1728,-73.979401,40.749556
1729,-73.979395,40.791245
1730,-73.979303,40.786947
1731,-73.979296,40.717319
1732,-73.979295,40.776725
1733,-73.97929,40.713762
1734,-73.979286,40.723507
1735,-73.979286,40.752802
1736,-73.979279,40.781836
1737,-73.979238,40.747068
1738,-73.979222,40.715406
1739,-73.979214,40.720205
1740,-73.979193,40.771782
1741,-73.979183,40.750275
1742,-73.979123,40.785201
1743,-73.979077,40.740393
1744,-73.979076,40.766876
1745,-73.979057,40.761771
1746,-73.979054,40.74446
1747,-73.979024,40.756032
1748,-73.978998,40.728106
1749,-73.978971,40.736176
1750,-73.97896,40.750176
1751,-73.978938,40.785123
1752,-73.978909,40.715951
1753,-73.978868,40.724086
1754,-73.978843,40.787579
1755,-73.978821,40.782464
1756,-73.978804,40.719824
1757,-73.978801,40.777403
1758,-73.978788,40.747684
1759,-73.978783,40.753481
1760,-73.978736,40.750894
1761,-73.978728,40.772417
1762,-73.97869,40.720033
1763,-73.97867,40.791752
1764,-73.978649,40.785819
1765,-73.978645,40.750619
1766,-73.978634,40.767694
1767,-73.978616,40.741026
1768,-73.978607,40.745058
1769,-73.978601,40.762396
1770,-73.978575,40.750826
1771,-73.978565,40.756655
1772,-73.978536,40.728746
1773,-73.978514,40.736873
1774,-73.978504,40.750801
1775,-73.97847,40.785756
1776,-73.978426,40.724697
1777,-73.978383,40.788212
1778,-73.978377,40.715149
1779,-73.978371,40.752415
1780,-73.978344,40.748294
1781,-73.978332,40.7541
1782,-73.978326,40.783143
1783,-73.978316,40.778067
1784,-73.97829,40.751514
1785,-73.978281,40.773031
1786,-73.978231,40.720674
1787,-73.978196,40.751476
1788,-73.978193,40.739232
1789,-73.978184,40.741629
1790,-73.97818,40.786455
1791,-73.97814,40.763023
1792,-73.978121,40.745726
1793,-73.978116,40.757284
1794,-73.97811,40.751441
1795,-73.978083,40.715692
1796,-73.978052,40.737554
1797,-73.978036,40.75141
1798,-73.978004,40.786391
1799,-73.978001,40.729429
1800,-73.977994,40.725295
1801,-73.977888,40.748921
1802,-73.977887,40.788894
1803,-73.977875,40.753099
1804,-73.977875,40.754728
1805,-73.977835,40.778728
1806,-73.977827,40.773656
1807,-73.977824,40.78383
1808,-73.977812,40.752177
1809,-73.977805,40.771788
1810,-73.977788,40.721277
1811,-73.977781,40.712449
1812,-73.977735,40.73986
1813,-73.977726,40.742276
1814,-73.977722,40.734041
1815,-73.977715,40.752136
1816,-73.9777,40.787078
1817,-73.977691,40.792164
1818,-73.977685,40.763646
1819,-73.977655,40.757912
1820,-73.977636,40.746392
1821,-73.977633,40.752101
1822,-73.977603,40.738172
1823,-73.977586,40.71325
1824,-73.977565,40.714829
1825,-73.977565,40.725889
1826,-73.977563,40.752071
1827,-73.97752,40.78701
1828,-73.977435,40.749539
1829,-73.977432,40.753717
1830,-73.977417,40.755354
1831,-73.977394,40.789572
1832,-73.97737,40.779365
1833,-73.97737,40.774281
1834,-73.977362,40.784463
1835,-73.97736,40.745404
1836,-73.977346,40.721885
1837,-73.977271,40.742884
1838,-73.97725,40.715448
1839,-73.977201,40.758538
1840,-73.977196,40.764324
1841,-73.977188,40.74701
1842,-73.97718,40.787689
1843,-73.977148,40.738796
1844,-73.977135,40.726483
1845,-73.977092,40.792724
1846,-73.977004,40.787621
1847,-73.976987,40.750156
1848,-73.976974,40.754349
1849,-73.976967,40.755971
1850,-73.976953,40.792885
1851,-73.976936,40.7902
1852,-73.976912,40.774909
1853,-73.976911,40.779995
1854,-73.976899,40.785097
1855,-73.976896,40.79583
1856,-73.976893,40.722498
1857,-73.976882,40.728057
1858,-73.97688,40.714625
1859,-73.976808,40.743529
1860,-73.97679,40.746036
1861,-73.976785,40.754269
1862,-73.976744,40.759165
1863,-73.976735,40.747628
1864,-73.976707,40.767231
1865,-73.9767,40.73941
1866,-73.976683,40.727109
1867,-73.97668,40.765028
1868,-73.976618,40.788346
1869,-73.976608,40.772775
1870,-73.976574,40.715245
1871,-73.976574,40.793329
1872,-73.976535,40.750775
1873,-73.976516,40.754974
1874,-73.976504,40.756606
1875,-73.97648,40.790827
1876,-73.976477,40.723078
1877,-73.976458,40.775533
1878,-73.97644,40.788278
1879,-73.976436,40.71905
1880,-73.976435,40.785733
1881,-73.976429,40.780655
1882,-73.976371,40.744107
1883,-73.976358,40.719238
1884,-73.976345,40.735949
1885,-73.976321,40.796005
1886,-73.976306,40.794032
1887,-73.976293,40.746635
1888,-73.97629,40.715355
1889,-73.976289,40.759787
1890,-73.976288,40.748245
1891,-73.976251,40.740026
1892,-73.976234,40.765675
1893,-73.976233,40.794828
1894,-73.976212,40.725326
1895,-73.976211,40.727762
1896,-73.976068,40.755587
1897,-73.976063,40.788993
1898,-73.976055,40.796941
1899,-73.976054,40.751433
1900,-73.976045,40.757232
1901,-73.97603,40.723689
1902,-73.976024,40.791453
1903,-73.975982,40.781268
1904,-73.975972,40.786367
1905,-73.975959,40.776217
1906,-73.975891,40.788921
1907,-73.975881,40.744779
1908,-73.975877,40.754705
1909,-73.975859,40.747257
1910,-73.975834,40.748865
1911,-73.975831,40.760418
1912,-73.975818,40.795521
1913,-73.9758,40.740644
1914,-73.975799,40.753852
1915,-73.975732,40.716174
1916,-73.975697,40.716506
1917,-73.975696,40.797099
1918,-73.975696,40.728475
1919,-73.975667,40.754616
1920,-73.975643,40.774353
1921,-73.975599,40.789618
1922,-73.975598,40.724283
1923,-73.975591,40.75786
1924,-73.975566,40.792083
1925,-73.975558,40.752116
1926,-73.975542,40.739835
1927,-73.975509,40.787001
1928,-73.97549,40.738736
1929,-73.975483,40.781952
1930,-73.975475,40.718894
1931,-73.975471,40.775025
1932,-73.975461,40.776899
1933,-73.975433,40.755315
1934,-73.975422,40.747882
1935,-73.97542,40.789546
1936,-73.975414,40.719043
1937,-73.975406,40.717593
1938,-73.975394,40.733083
1939,-73.975394,40.745442
1940,-73.975385,40.74948
1941,-73.975374,40.737233
1942,-73.975373,40.76104
1943,-73.975343,40.741274
1944,-73.975319,40.796135
1945,-73.975234,40.735937
1946,-73.975224,40.744505
1947,-73.975223,40.755225
1948,-73.975164,40.724877
1949,-73.975135,40.758486
1950,-73.975132,40.790255
1951,-73.975127,40.73543
1952,-73.975109,40.79271
1953,-73.975105,40.718764
1954,-73.975102,40.752741
1955,-73.975071,40.718998
1956,-73.975036,40.734923
1957,-73.97501,40.787685
1958,-73.975003,40.796003
1959,-73.974997,40.777533
1960,-73.974988,40.782631
1961,-73.974976,40.720169
1962,-73.974973,40.735364
1963,-73.97497,40.748501
1964,-73.974966,40.755957
1965,-73.974956,40.790184
1966,-73.974935,40.7501
1967,-73.974932,40.774688
1968,-73.974926,40.735165
1969,-73.974915,40.761667
1970,-73.974905,40.737031
1971,-73.974894,40.746049
1972,-73.97488,40.734205
1973,-73.974834,40.735305
1974,-73.974823,40.735325
1975,-73.974816,40.735937
1976,-73.974774,40.729793
1977,-73.974771,40.721619
1978,-73.974754,40.755868
1979,-73.974748,40.745174
1980,-73.974745,40.718848
1981,-73.974728,40.720943
1982,-73.974691,40.774728
1983,-73.974683,40.75911
1984,-73.97468,40.790874
1985,-73.974651,40.79334
1986,-73.974648,40.753367
1987,-73.974589,40.724641
1988,-73.974582,40.721275
1989,-73.974579,40.796268
1990,-73.974542,40.783243
1991,-73.974532,40.778168
1992,-73.974524,40.737381
1993,-73.974518,40.749114
1994,-73.974518,40.788359
1995,-73.974509,40.756586
1996,-73.974506,40.732728
1997,-73.974496,40.790806
1998,-73.97447,40.746654
1999,-73.974457,40.762293
2000,-73.974457,40.750756
2001,-73.974365,40.737411
2002,-73.974306,40.745798
2003,-73.974296,40.756496
2004,-73.974269,40.726109
2005,-73.97424,40.796581
2006,-73.974225,40.791501
2007,-73.974223,40.759739
2008,-73.974196,40.793966
2009,-73.97419,40.753994
2010,-73.974177,40.738196
2011,-73.974131,40.726297
2012,-73.974126,40.731379
2013,-73.974098,40.79652
2014,-73.974089,40.76395
2015,-73.97407,40.749735
2016,-73.974067,40.778805
2017,-73.974061,40.783902
2018,-73.974059,40.788987
2019,-73.974054,40.757211
2020,-73.974046,40.791435
2021,-73.974044,40.747296
2022,-73.974024,40.731018
2023,-73.974015,40.743095
2024,-73.973988,40.724374
2025,-73.973968,40.762967
2026,-73.973959,40.751441
2027,-73.973911,40.737819
2028,-73.97384,40.757121
2029,-73.973803,40.73837
2030,-73.973799,40.726752
2031,-73.973768,40.792128
2032,-73.973766,40.760364
2033,-73.973752,40.754596
2034,-73.973738,40.794595
2035,-73.973651,40.797149
2036,-73.973638,40.774264
2037,-73.973636,40.746312
2038,-73.973636,40.76457
2039,-73.973602,40.789613
2040,-73.973598,40.757838
2041,-73.973597,40.784538
2042,-73.973594,40.739022
2043,-73.973591,40.74792
2044,-73.973585,40.739282
2045,-73.973579,40.792059
2046,-73.973571,40.779478
2047,-73.973512,40.743782
2048,-73.973503,40.752065
2049,-73.973465,40.763659
2050,-73.973462,40.797888
2051,-73.973435,40.793646
2052,-73.973383,40.757747
2053,-73.973309,40.760989
2054,-73.973296,40.792771
2055,-73.973276,40.755243
2056,-73.973248,40.795268
2057,-73.973193,40.746941
2058,-73.973158,40.740302
2059,-73.973153,40.798577
2060,-73.973144,40.748534
2061,-73.973144,40.765122
2062,-73.973144,40.758461
2063,-73.973143,40.790242
2064,-73.973136,40.785171
2065,-73.973123,40.792708
2066,-73.973096,40.738977
2067,-73.973056,40.739423
