id,olng,olat,dlng,dlat,Ts,Tr,Cep,Tp,Td,WT,TD,D
2190,-73.978081,40.752514,-73.98960100000002,40.757511,335.5,3240,3240,3419.13,3837.3,179.1300000000001,82.67000000000007,1.2464083457526083
2191,-73.97940799999998,40.73999,-73.987473,40.732574,192.74,3240,3240,-1.0,-1.0,-1,-1,0.0
2192,-73.99749,40.726172999999996,-73.988625,40.719383,509.22,3240,3240,-1.0,-1.0,-1,-1,0.0
2193,-73.982407,40.731346,-73.983414,40.73843400000001,208.62,3240,3240,-1.0,-1.0,-1,-1,0.0
2194,-73.975418,40.782089,-74.002579,40.733871,1060.02,3240,3240,3430.79,4846.7699999999995,190.78999999999996,355.9599999999996,1.335804984811607
2195,-73.987167,40.765862,-73.976357,40.749103999999996,742.45,3240,3240,-1.0,-1.0,-1,-1,0.0
2196,-73.98673199999998,40.728989,-73.977402,40.789452000000004,1343.25,3240,3240,3371.86,5116.95,131.86000000000013,401.8399999999997,1.299155034431416
2197,-74.006561,40.732399,-74.008484,40.736481,178.25,3240,3240,3381.12,3559.37,141.1199999999999,0.0,1.0
2198,-73.964256,40.770718,-73.994865,40.718456,1244.51,3240,3240,-1.0,-1.0,-1,-1,0.0
2199,-73.984383,40.724937,-74.001274,40.729046000000004,538.21,3240,3240,3440.35,4255.21,200.3499999999999,276.6500000000001,1.5140186915887852
2200,-73.978813,40.755733,-73.9776,40.722823999999996,861.55,3240,3240,3286.75,4402.1,46.75,253.8000000000004,1.2945853403749061
2201,-73.989449,40.720337,-73.97711899999999,40.747840999999994,654.35,3240,3240,3496.0199999999995,4417.919999999999,256.0199999999995,267.5499999999996,1.4088790402689686
2202,-73.969116,40.757671,-73.998749,40.733307,872.7,3240,3240,3273.19,4712.49,33.190000000000055,566.5999999999997,1.6492494557121573
2203,-73.984955,40.759136,-73.989471,40.750477000000004,424.38,3240,3240,-1.0,-1.0,-1,-1,0.0
2204,-73.98586999999998,40.722865999999996,-73.988045,40.732151,346.92,3240,3240,3489.38,3836.2999999999997,249.3800000000001,-3.979039320256561e-13,0.9999999999999989
2205,-73.99897800000002,40.743896,-73.984634,40.728542,683.62,3240,3240,3242.2799999999997,4417.54,2.2799999999997453,491.6400000000002,1.7191714695298561
2206,-73.941986,40.79826,-73.948883,40.789944,116.44,3242,3242,3531.98,3648.42,289.98,5.684341886080802e-14,1.0000000000000004
2207,-73.954453,40.773891,-73.946632,40.772385,188.26,3247,3247,3452.81,3641.0699999999997,205.80999999999995,-2.2737367544323206e-13,0.9999999999999988
2208,-73.99342299999998,40.741688,-73.96592700000002,40.804741,1200.74,3250,3250,3498.130000000001,4771.780000000002,248.13000000000102,72.91000000000054,1.0607208887852495
